code_PAM250_GO_-6_GE_-0.5,sp_match_count,sp_match_count_norm,sp_mismatch_count,sp_mismatch_count_norm,sp_go,sp_go_norm,sp_ge,sp_ge_norm,sp_match_PAM250,sp_match_norm_PAM250,sp_mismatch_PAM250,sp_mismatch_norm_PAM250,sp_PAM250_GO_-6_GE_-0.5,sp_norm_PAM250_GO_-6_GE_-0.5
'MUSCLE_diversified_replicate.bca.111.afa', 31490.0, 0.059, 32198, 0.06, 4990, 0.009, 94545, 0.176, 162096.0, 0.302, -10628, -0.02, 74255.5, 0.138
'MUSCLE_diversified_replicate.bca.115.afa', 31247.0, 0.052, 33477, 0.056, 5376, 0.009, 92473, 0.154, 160262.0, 0.267, -10647, -0.018, 71122.5, 0.118
'MUSCLE_diversified_replicate.bca.119.afa', 31748.0, 0.061, 32752, 0.062, 5029, 0.01, 92921, 0.177, 163528.0, 0.312, -11016, -0.021, 75877.5, 0.145
'MUSCLE_diversified_replicate.bca.123.afa', 32509.0, 0.064, 30506, 0.06, 5051, 0.01, 95891, 0.189, 167445.0, 0.329, -6388, -0.013, 82805.5, 0.163
'MUSCLE_diversified_replicate.bca.127.afa', 32324.0, 0.065, 31219, 0.063, 5137, 0.01, 94835, 0.191, 165278.0, 0.332, -7826, -0.016, 79212.5, 0.159
'MUSCLE_diversified_replicate.bca.131.afa', 31951.0, 0.061, 30700, 0.059, 5317, 0.01, 96619, 0.184, 164702.0, 0.314, -7463, -0.014, 77027.5, 0.147
'MUSCLE_diversified_replicate.bca.135.afa', 31677.0, 0.061, 31872, 0.062, 4991, 0.01, 94823, 0.183, 163280.0, 0.316, -8618, -0.017, 77304.5, 0.15
'MUSCLE_diversified_replicate.bca.139.afa', 32397.0, 0.062, 30996, 0.059, 4927, 0.009, 95135, 0.181, 166670.0, 0.318, -7146, -0.014, 82394.5, 0.157
'MUSCLE_diversified_replicate.bca.143.afa', 31654.0, 0.062, 33251, 0.065, 5033, 0.01, 92111, 0.18, 163596.0, 0.319, -11315, -0.022, 76027.5, 0.148
'MUSCLE_diversified_replicate.bca.147.afa', 32080.0, 0.061, 30499, 0.058, 5209, 0.01, 96763, 0.184, 165021.0, 0.313, -7569, -0.014, 77816.5, 0.148
'MUSCLE_diversified_replicate.bca.15.afa', 32655.0, 0.051, 29691, 0.046, 4907, 0.008, 97229, 0.152, 168304.0, 0.263, -6408, -0.01, 83839.5, 0.131
'MUSCLE_diversified_replicate.bca.151.afa', 31368.0, 0.059, 32283, 0.061, 4982, 0.009, 94619, 0.179, 161986.0, 0.307, -10131, -0.019, 74653.5, 0.141
'MUSCLE_diversified_replicate.bca.155.afa', 33099.0, 0.063, 29049, 0.055, 4986, 0.009, 97625, 0.185, 170151.0, 0.322, -4739, -0.009, 86683.5, 0.164
'MUSCLE_diversified_replicate.bca.159.afa', 31714.0, 0.06, 31064, 0.059, 4853, 0.009, 96365, 0.183, 163781.0, 0.31, -8603, -0.016, 77877.5, 0.148
'MUSCLE_diversified_replicate.bca.163.afa', 31634.0, 0.06, 33237, 0.063, 4955, 0.009, 92179, 0.174, 162215.0, 0.307, -11806, -0.022, 74589.5, 0.141
'MUSCLE_diversified_replicate.bca.167.afa', 31209.0, 0.057, 32273, 0.059, 5501, 0.01, 94957, 0.175, 161332.0, 0.297, -10011, -0.018, 70836.5, 0.13
'MUSCLE_diversified_replicate.bca.171.afa', 33329.0, 0.065, 29058, 0.057, 4897, 0.01, 97147, 0.19, 171045.0, 0.334, -3752, -0.007, 89337.5, 0.174
'MUSCLE_diversified_replicate.bca.175.afa', 32416.0, 0.06, 30382, 0.057, 5026, 0.009, 96325, 0.18, 166723.0, 0.311, -6153, -0.011, 82251.5, 0.153
'MUSCLE_diversified_replicate.bca.179.afa', 32497.0, 0.062, 29519, 0.056, 5127, 0.01, 97889, 0.185, 166855.0, 0.316, -6468, -0.012, 80680.5, 0.153
'MUSCLE_diversified_replicate.bca.183.afa', 32559.0, 0.061, 30408, 0.057, 5034, 0.009, 95987, 0.181, 167772.0, 0.316, -6890, -0.013, 82684.5, 0.156
'MUSCLE_diversified_replicate.bca.187.afa', 32605.0, 0.064, 29845, 0.059, 5382, 0.011, 97021, 0.19, 167822.0, 0.329, -6147, -0.012, 80872.5, 0.159
'MUSCLE_diversified_replicate.bca.19.afa', 32530.0, 0.063, 30545, 0.059, 5648, 0.011, 95771, 0.185, 166775.0, 0.322, -5998, -0.012, 79003.5, 0.152
'MUSCLE_diversified_replicate.bca.191.afa', 32237.0, 0.065, 31087, 0.063, 5044, 0.01, 95273, 0.192, 166359.0, 0.335, -7657, -0.015, 80801.5, 0.163
'MUSCLE_diversified_replicate.bca.195.afa', 31719.0, 0.062, 33366, 0.065, 5021, 0.01, 91751, 0.18, 162384.0, 0.319, -10671, -0.021, 75711.5, 0.149
'MUSCLE_diversified_replicate.bca.199.afa', 32455.0, 0.061, 29618, 0.055, 5162, 0.01, 97775, 0.183, 166463.0, 0.311, -6212, -0.012, 80391.5, 0.15
'MUSCLE_diversified_replicate.bca.203.afa', 33364.0, 0.067, 28952, 0.059, 4897, 0.01, 97289, 0.197, 171410.0, 0.346, -4125, -0.008, 89258.5, 0.18
'MUSCLE_diversified_replicate.bca.207.afa', 32522.0, 0.061, 30455, 0.057, 5233, 0.01, 95967, 0.181, 167418.0, 0.315, -6236, -0.012, 81800.5, 0.154
'MUSCLE_diversified_replicate.bca.211.afa', 31819.0, 0.062, 31918, 0.062, 5178, 0.01, 94447, 0.183, 164053.0, 0.317, -9552, -0.018, 76209.5, 0.147
'MUSCLE_diversified_replicate.bca.215.afa', 32201.0, 0.061, 31114, 0.059, 5079, 0.01, 95291, 0.18, 164851.0, 0.312, -8552, -0.016, 78179.5, 0.148
'MUSCLE_diversified_replicate.bca.219.afa', 33209.0, 0.063, 28622, 0.054, 5012, 0.01, 98259, 0.187, 170433.0, 0.324, -3409, -0.006, 87822.5, 0.167
'MUSCLE_diversified_replicate.bca.223.afa', 32167.0, 0.06, 30738, 0.057, 5023, 0.009, 96111, 0.179, 165608.0, 0.309, -7134, -0.013, 80280.5, 0.15
'MUSCLE_diversified_replicate.bca.227.afa', 32524.0, 0.066, 30710, 0.062, 4941, 0.01, 95453, 0.193, 167518.0, 0.339, -7201, -0.015, 82944.5, 0.168
'MUSCLE_diversified_replicate.bca.23.afa', 32305.0, 0.065, 30027, 0.061, 5410, 0.011, 97257, 0.197, 166565.0, 0.337, -6294, -0.013, 79182.5, 0.16
'MUSCLE_diversified_replicate.bca.231.afa', 30543.0, 0.058, 32521, 0.061, 4816, 0.009, 95793, 0.181, 157474.0, 0.297, -11259, -0.021, 69422.5, 0.131
'MUSCLE_diversified_replicate.bca.235.afa', 31684.0, 0.063, 31192, 0.062, 4866, 0.01, 96169, 0.19, 163111.0, 0.322, -9189, -0.018, 76641.5, 0.151
'MUSCLE_diversified_replicate.bca.239.afa', 32562.0, 0.063, 30670, 0.059, 5009, 0.01, 95457, 0.184, 167566.0, 0.323, -6741, -0.013, 83042.5, 0.16
'MUSCLE_diversified_replicate.bca.243.afa', 33419.0, 0.068, 28762, 0.058, 5105, 0.01, 97559, 0.198, 171471.0, 0.347, -3772, -0.008, 88289.5, 0.179
'MUSCLE_diversified_replicate.bca.247.afa', 32000.0, 0.061, 32713, 0.063, 4850, 0.009, 92495, 0.177, 164652.0, 0.316, -10344, -0.02, 78960.5, 0.151
'MUSCLE_diversified_replicate.bca.251.afa', 31620.0, 0.063, 33053, 0.066, 4860, 0.01, 92575, 0.186, 162444.0, 0.326, -12112, -0.024, 74884.5, 0.15
'MUSCLE_diversified_replicate.bca.255.afa', 32498.0, 0.063, 30606, 0.059, 5069, 0.01, 95713, 0.184, 167111.0, 0.322, -6721, -0.013, 82119.5, 0.158
'MUSCLE_diversified_replicate.bca.259.afa', 32310.0, 0.064, 31120, 0.062, 4998, 0.01, 95061, 0.188, 165446.0, 0.328, -7247, -0.014, 80680.5, 0.16
'MUSCLE_diversified_replicate.bca.263.afa', 32116.0, 0.061, 31121, 0.059, 5414, 0.01, 95447, 0.18, 165453.0, 0.313, -6881, -0.013, 78364.5, 0.148
'MUSCLE_diversified_replicate.bca.267.afa', 31756.0, 0.06, 31592, 0.06, 5063, 0.01, 95225, 0.181, 163870.0, 0.312, -9190, -0.017, 76689.5, 0.146
'MUSCLE_diversified_replicate.bca.27.afa', 31613.0, 0.061, 32770, 0.064, 5021, 0.01, 93155, 0.181, 162754.0, 0.316, -11212, -0.022, 74838.5, 0.145
'MUSCLE_diversified_replicate.bca.271.afa', 33637.0, 0.068, 28619, 0.058, 4934, 0.01, 97409, 0.197, 172322.0, 0.349, -3587, -0.007, 90426.5, 0.183
'MUSCLE_diversified_replicate.bca.275.afa', 32622.0, 0.051, 29891, 0.047, 4911, 0.008, 96895, 0.152, 168196.0, 0.265, -5984, -0.009, 84298.5, 0.133
'MUSCLE_diversified_replicate.bca.279.afa', 32154.0, 0.062, 30988, 0.06, 4978, 0.01, 95637, 0.184, 165445.0, 0.318, -8145, -0.016, 79613.5, 0.153
'MUSCLE_diversified_replicate.bca.283.afa', 31701.0, 0.059, 32745, 0.061, 4880, 0.009, 93029, 0.174, 163025.0, 0.305, -11303, -0.021, 75927.5, 0.142
'MUSCLE_diversified_replicate.bca.287.afa', 32299.0, 0.062, 30968, 0.059, 4962, 0.01, 95387, 0.183, 166032.0, 0.319, -7616, -0.015, 80950.5, 0.155
'MUSCLE_diversified_replicate.bca.291.afa', 32457.0, 0.062, 31025, 0.06, 5009, 0.01, 94957, 0.182, 167373.0, 0.321, -7333, -0.014, 82507.5, 0.158
'MUSCLE_diversified_replicate.bca.295.afa', 32366.0, 0.064, 30951, 0.061, 5013, 0.01, 95287, 0.187, 166736.0, 0.328, -7841, -0.015, 81173.5, 0.16
'MUSCLE_diversified_replicate.bca.299.afa', 31143.0, 0.059, 32338, 0.061, 4954, 0.009, 94959, 0.18, 160225.0, 0.303, -11283, -0.021, 71738.5, 0.136
'MUSCLE_diversified_replicate.bca.3.afa', 32299.0, 0.06, 29619, 0.055, 5189, 0.01, 98085, 0.183, 165499.0, 0.309, -5941, -0.011, 79381.5, 0.148
'MUSCLE_diversified_replicate.bca.303.afa', 31401.0, 0.059, 33100, 0.062, 5001, 0.009, 92919, 0.175, 162010.0, 0.305, -10966, -0.021, 74578.5, 0.141
'MUSCLE_diversified_replicate.bca.307.afa', 32223.0, 0.063, 30929, 0.061, 5412, 0.011, 95617, 0.188, 166488.0, 0.327, -7120, -0.014, 79087.5, 0.156
'MUSCLE_diversified_replicate.bca.31.afa', 33157.0, 0.065, 29177, 0.058, 4899, 0.01, 97253, 0.192, 170561.0, 0.336, -4828, -0.01, 87712.5, 0.173
'MUSCLE_diversified_replicate.bca.311.afa', 32546.0, 0.062, 30520, 0.058, 5134, 0.01, 95789, 0.183, 167788.0, 0.32, -7298, -0.014, 81791.5, 0.156
'MUSCLE_diversified_replicate.bca.315.afa', 32053.0, 0.065, 32062, 0.065, 4841, 0.01, 93691, 0.19, 164831.0, 0.335, -9698, -0.02, 79241.5, 0.161
'MUSCLE_diversified_replicate.bca.319.afa', 32221.0, 0.062, 30541, 0.059, 5032, 0.01, 96397, 0.186, 166157.0, 0.32, -6638, -0.013, 81128.5, 0.156
'MUSCLE_diversified_replicate.bca.323.afa', 31487.0, 0.062, 32477, 0.064, 5057, 0.01, 93993, 0.185, 162541.0, 0.32, -11003, -0.022, 74199.5, 0.146
'MUSCLE_diversified_replicate.bca.327.afa', 32806.0, 0.065, 30108, 0.06, 5060, 0.01, 96093, 0.191, 168664.0, 0.335, -4959, -0.01, 85298.5, 0.169
'MUSCLE_diversified_replicate.bca.331.afa', 31693.0, 0.061, 32547, 0.062, 5230, 0.01, 93441, 0.179, 163743.0, 0.314, -8972, -0.017, 76670.5, 0.147
'MUSCLE_diversified_replicate.bca.335.afa', 33233.0, 0.064, 29017, 0.056, 4886, 0.009, 97421, 0.187, 170894.0, 0.328, -4110, -0.008, 88757.5, 0.17
'MUSCLE_diversified_replicate.bca.339.afa', 31399.0, 0.061, 32101, 0.062, 5129, 0.01, 94921, 0.184, 162216.0, 0.315, -9395, -0.018, 74586.5, 0.145
'MUSCLE_diversified_replicate.bca.343.afa', 31962.0, 0.063, 31313, 0.062, 4823, 0.01, 95371, 0.189, 164545.0, 0.327, -8244, -0.016, 79677.5, 0.158
'MUSCLE_diversified_replicate.bca.347.afa', 32559.0, 0.065, 30043, 0.06, 5006, 0.01, 96717, 0.194, 167020.0, 0.336, -5354, -0.011, 83271.5, 0.167
'MUSCLE_diversified_replicate.bca.35.afa', 33397.0, 0.063, 28701, 0.054, 4750, 0.009, 97725, 0.185, 170444.0, 0.322, -4972, -0.009, 88109.5, 0.166
'MUSCLE_diversified_replicate.bca.351.afa', 31423.0, 0.059, 33372, 0.063, 5187, 0.01, 92331, 0.174, 162039.0, 0.306, -10609, -0.02, 74142.5, 0.14
'MUSCLE_diversified_replicate.bca.355.afa', 32170.0, 0.062, 30575, 0.058, 5128, 0.01, 96431, 0.184, 164699.0, 0.315, -8240, -0.016, 77475.5, 0.148
'MUSCLE_diversified_replicate.bca.359.afa', 31649.0, 0.059, 32708, 0.061, 4997, 0.009, 93207, 0.175, 162970.0, 0.305, -10726, -0.02, 75658.5, 0.142
'MUSCLE_diversified_replicate.bca.363.afa', 33134.0, 0.063, 28609, 0.054, 4684, 0.009, 98435, 0.187, 169731.0, 0.322, -4836, -0.009, 87573.5, 0.166
'MUSCLE_diversified_replicate.bca.367.afa', 31489.0, 0.061, 33347, 0.064, 5256, 0.01, 92249, 0.178, 162379.0, 0.313, -11652, -0.022, 73066.5, 0.141
'MUSCLE_diversified_replicate.bca.371.afa', 33017.0, 0.062, 29246, 0.055, 4906, 0.009, 97395, 0.184, 170115.0, 0.321, -4764, -0.009, 87217.5, 0.164
'MUSCLE_diversified_replicate.bca.375.afa', 32388.0, 0.064, 31010, 0.061, 4928, 0.01, 95125, 0.187, 166651.0, 0.327, -8120, -0.016, 81400.5, 0.16
'MUSCLE_diversified_replicate.bca.379.afa', 32884.0, 0.063, 29622, 0.057, 5354, 0.01, 96909, 0.186, 169101.0, 0.324, -4687, -0.009, 83835.5, 0.161
'MUSCLE_diversified_replicate.bca.383.afa', 32603.0, 0.064, 29881, 0.058, 5101, 0.01, 96953, 0.189, 167636.0, 0.327, -5880, -0.011, 82673.5, 0.161
'MUSCLE_diversified_replicate.bca.387.afa', 32519.0, 0.062, 30860, 0.059, 5296, 0.01, 95163, 0.182, 166726.0, 0.319, -6264, -0.012, 81104.5, 0.155
'MUSCLE_diversified_replicate.bca.39.afa', 32700.0, 0.064, 29733, 0.058, 5166, 0.01, 97055, 0.189, 168931.0, 0.328, -5628, -0.011, 83779.5, 0.163
'MUSCLE_diversified_replicate.bca.391.afa', 31736.0, 0.063, 32215, 0.064, 5009, 0.01, 94019, 0.187, 163446.0, 0.325, -11141, -0.022, 75241.5, 0.15
'MUSCLE_diversified_replicate.bca.395.afa', 33394.0, 0.067, 28776, 0.058, 4951, 0.01, 97581, 0.197, 170239.0, 0.344, -3679, -0.007, 88063.5, 0.178
'MUSCLE_diversified_replicate.bca.399.afa', 31496.0, 0.061, 33211, 0.064, 4790, 0.009, 92507, 0.179, 162161.0, 0.314, -11201, -0.022, 75966.5, 0.147
'MUSCLE_diversified_replicate.bca.43.afa', 31950.0, 0.061, 32579, 0.062, 4961, 0.01, 92863, 0.178, 164495.0, 0.315, -9888, -0.019, 78409.5, 0.15
'MUSCLE_diversified_replicate.bca.47.afa', 31572.0, 0.059, 32791, 0.061, 4906, 0.009, 93195, 0.174, 162515.0, 0.303, -12095, -0.023, 74386.5, 0.139
'MUSCLE_diversified_replicate.bca.51.afa', 31650.0, 0.063, 33616, 0.067, 4769, 0.009, 91389, 0.182, 162841.0, 0.323, -11883, -0.024, 76649.5, 0.152
'MUSCLE_diversified_replicate.bca.55.afa', 32030.0, 0.06, 30747, 0.057, 5006, 0.009, 96367, 0.18, 164090.0, 0.307, -9582, -0.018, 76288.5, 0.143
'MUSCLE_diversified_replicate.bca.59.afa', 32589.0, 0.064, 29490, 0.058, 5061, 0.01, 97763, 0.193, 167302.0, 0.331, -4948, -0.01, 83106.5, 0.164
'MUSCLE_diversified_replicate.bca.63.afa', 31720.0, 0.06, 30697, 0.058, 5266, 0.01, 97087, 0.182, 163125.0, 0.306, -8184, -0.015, 74801.5, 0.14
'MUSCLE_diversified_replicate.bca.67.afa', 30831.0, 0.06, 33591, 0.065, 5011, 0.01, 93077, 0.181, 158547.0, 0.309, -12254, -0.024, 69688.5, 0.136
'MUSCLE_diversified_replicate.bca.7.afa', 31475.0, 0.062, 33253, 0.065, 4972, 0.01, 92465, 0.182, 162473.0, 0.32, -11657, -0.023, 74751.5, 0.147
'MUSCLE_diversified_replicate.bca.71.afa', 31798.0, 0.062, 32512, 0.063, 4989, 0.01, 93301, 0.181, 163628.0, 0.318, -10682, -0.021, 76361.5, 0.148
'MUSCLE_diversified_replicate.bca.75.afa', 31502.0, 0.063, 33227, 0.066, 5349, 0.011, 92463, 0.185, 161585.0, 0.323, -10140, -0.02, 73119.5, 0.146
'MUSCLE_diversified_replicate.bca.79.afa', 31337.0, 0.059, 32258, 0.061, 4869, 0.009, 94731, 0.179, 161365.0, 0.305, -10273, -0.019, 74512.5, 0.141
'MUSCLE_diversified_replicate.bca.83.afa', 31803.0, 0.063, 32821, 0.065, 4829, 0.01, 92673, 0.184, 163311.0, 0.324, -11695, -0.023, 76305.5, 0.151
'MUSCLE_diversified_replicate.bca.87.afa', 31616.0, 0.062, 32170, 0.063, 4991, 0.01, 94349, 0.185, 162587.0, 0.319, -10731, -0.021, 74735.5, 0.147
'MUSCLE_diversified_replicate.bca.91.afa', 31739.0, 0.061, 32645, 0.063, 5148, 0.01, 93153, 0.18, 163294.0, 0.316, -9855, -0.019, 75974.5, 0.147
'MUSCLE_diversified_replicate.bca.95.afa', 31755.0, 0.06, 33381, 0.063, 4754, 0.009, 91649, 0.172, 163338.0, 0.307, -11807, -0.022, 77182.5, 0.145
'MUSCLE_diversified_replicate.bca.99.afa', 31207.0, 0.061, 33579, 0.066, 4834, 0.009, 92349, 0.18, 160618.0, 0.314, -11651, -0.023, 73788.5, 0.144
'MUSCLE_diversified_replicate.none.0.afa', 33459.0, 0.056, 28707, 0.048, 4657, 0.008, 97589, 0.164, 171394.0, 0.288, -3979, -0.007, 90678.5, 0.152
'MUSCLE_diversified_replicate.none.100.afa', 31781.0, 0.054, 33410, 0.057, 4795, 0.008, 91539, 0.156, 163603.0, 0.278, -11720, -0.02, 77343.5, 0.132
'MUSCLE_diversified_replicate.none.104.afa', 31625.0, 0.052, 33438, 0.055, 4871, 0.008, 91795, 0.152, 163009.0, 0.27, -11525, -0.019, 76360.5, 0.126
'MUSCLE_diversified_replicate.none.108.afa', 31965.0, 0.055, 33598, 0.058, 4524, 0.008, 90795, 0.156, 163632.0, 0.281, -12718, -0.022, 78372.5, 0.134
'MUSCLE_diversified_replicate.none.112.afa', 32065.0, 0.062, 33324, 0.064, 4841, 0.009, 91143, 0.176, 164779.0, 0.318, -11590, -0.022, 78571.5, 0.152
'MUSCLE_diversified_replicate.none.116.afa', 31992.0, 0.05, 33141, 0.052, 4790, 0.008, 91655, 0.144, 164005.0, 0.258, -12228, -0.019, 77209.5, 0.121
'MUSCLE_diversified_replicate.none.12.afa', 33589.0, 0.055, 28452, 0.047, 4772, 0.008, 97839, 0.16, 172061.0, 0.282, -3906, -0.006, 90603.5, 0.149
'MUSCLE_diversified_replicate.none.120.afa', 33541.0, 0.056, 28534, 0.047, 4714, 0.008, 97771, 0.162, 171432.0, 0.284, -4489, -0.007, 89773.5, 0.149
'MUSCLE_diversified_replicate.none.124.afa', 33457.0, 0.058, 28812, 0.05, 4646, 0.008, 97383, 0.17, 171319.0, 0.298, -4529, -0.008, 90222.5, 0.157
'MUSCLE_diversified_replicate.none.128.afa', 33505.0, 0.056, 28664, 0.048, 4737, 0.008, 97583, 0.164, 171406.0, 0.288, -4388, -0.007, 89804.5, 0.151
'MUSCLE_diversified_replicate.none.132.afa', 33247.0, 0.066, 28964, 0.058, 4893, 0.01, 97499, 0.194, 170742.0, 0.34, -5218, -0.01, 87416.5, 0.174
'MUSCLE_diversified_replicate.none.136.afa', 33541.0, 0.055, 28669, 0.047, 4883, 0.008, 97501, 0.16, 171858.0, 0.282, -3850, -0.006, 89959.5, 0.148
'MUSCLE_diversified_replicate.none.140.afa', 31804.0, 0.052, 33274, 0.055, 4773, 0.008, 91765, 0.15, 163500.0, 0.268, -12566, -0.021, 76413.5, 0.125
'MUSCLE_diversified_replicate.none.144.afa', 33475.0, 0.053, 28519, 0.045, 4787, 0.008, 97933, 0.155, 171511.0, 0.271, -4467, -0.007, 89355.5, 0.141
'MUSCLE_diversified_replicate.none.148.afa', 32073.0, 0.054, 33076, 0.056, 4837, 0.008, 91623, 0.154, 164567.0, 0.277, -11995, -0.02, 77738.5, 0.131
'MUSCLE_diversified_replicate.none.152.afa', 33552.0, 0.053, 28547, 0.045, 4759, 0.008, 97723, 0.154, 171497.0, 0.271, -4059, -0.006, 90022.5, 0.142
'MUSCLE_diversified_replicate.none.156.afa', 33692.0, 0.069, 28676, 0.059, 4723, 0.01, 97185, 0.198, 172591.0, 0.352, -3705, -0.008, 91955.5, 0.188
'MUSCLE_diversified_replicate.none.16.afa', 33522.0, 0.056, 28597, 0.047, 4655, 0.008, 97683, 0.162, 171622.0, 0.285, -4094, -0.007, 90756.5, 0.151
'MUSCLE_diversified_replicate.none.160.afa', 32206.0, 0.055, 33288, 0.057, 4665, 0.008, 90933, 0.156, 165186.0, 0.283, -12118, -0.021, 79611.5, 0.136
'MUSCLE_diversified_replicate.none.164.afa', 33705.0, 0.058, 28462, 0.049, 4945, 0.008, 97587, 0.168, 172669.0, 0.297, -3703, -0.006, 90502.5, 0.156
'MUSCLE_diversified_replicate.none.168.afa', 32034.0, 0.055, 33472, 0.057, 4613, 0.008, 90909, 0.156, 164779.0, 0.283, -11898, -0.02, 79748.5, 0.137
'MUSCLE_diversified_replicate.none.172.afa', 32012.0, 0.055, 33278, 0.058, 4631, 0.008, 91341, 0.158, 164417.0, 0.284, -12565, -0.022, 78395.5, 0.136
'MUSCLE_diversified_replicate.none.176.afa', 31956.0, 0.055, 33411, 0.057, 4678, 0.008, 91187, 0.156, 164469.0, 0.281, -11995, -0.02, 78812.5, 0.135
'MUSCLE_diversified_replicate.none.180.afa', 33587.0, 0.056, 28524, 0.047, 4775, 0.008, 97699, 0.162, 172153.0, 0.286, -3777, -0.006, 90876.5, 0.151
'MUSCLE_diversified_replicate.none.184.afa', 33471.0, 0.067, 28767, 0.058, 4882, 0.01, 97445, 0.196, 171623.0, 0.345, -4069, -0.008, 89539.5, 0.18
'MUSCLE_diversified_replicate.none.188.afa', 33475.0, 0.055, 28599, 0.047, 4712, 0.008, 97773, 0.16, 171600.0, 0.28, -4199, -0.007, 90242.5, 0.147
'MUSCLE_diversified_replicate.none.192.afa', 31925.0, 0.053, 33346, 0.055, 4648, 0.008, 91379, 0.151, 164209.0, 0.272, -12096, -0.02, 78535.5, 0.13
'MUSCLE_diversified_replicate.none.196.afa', 33160.0, 0.058, 28864, 0.05, 4699, 0.008, 97873, 0.171, 169911.0, 0.296, -4749, -0.008, 88031.5, 0.154
'MUSCLE_diversified_replicate.none.20.afa', 33587.0, 0.068, 28648, 0.058, 4785, 0.01, 97451, 0.196, 172066.0, 0.346, -4340, -0.009, 90290.5, 0.182
'MUSCLE_diversified_replicate.none.200.afa', 33505.0, 0.053, 28729, 0.045, 4778, 0.008, 97453, 0.154, 171596.0, 0.271, -4248, -0.007, 89953.5, 0.142
'MUSCLE_diversified_replicate.none.204.afa', 33490.0, 0.056, 28674, 0.048, 4718, 0.008, 97593, 0.164, 171183.0, 0.288, -4336, -0.007, 89742.5, 0.151
'MUSCLE_diversified_replicate.none.208.afa', 31908.0, 0.064, 33492, 0.068, 4686, 0.009, 91121, 0.184, 164410.0, 0.331, -12218, -0.025, 78515.5, 0.158
'MUSCLE_diversified_replicate.none.212.afa', 31753.0, 0.052, 33549, 0.054, 4745, 0.008, 91317, 0.148, 162831.0, 0.264, -12635, -0.021, 76067.5, 0.123
'MUSCLE_diversified_replicate.none.216.afa', 31740.0, 0.052, 33431, 0.055, 4765, 0.008, 91579, 0.151, 163346.0, 0.269, -12761, -0.021, 76205.5, 0.125
'MUSCLE_diversified_replicate.none.220.afa', 31812.0, 0.055, 33365, 0.057, 4758, 0.008, 91567, 0.157, 163662.0, 0.281, -13096, -0.022, 76234.5, 0.131
'MUSCLE_diversified_replicate.none.224.afa', 31953.0, 0.062, 33557, 0.065, 4704, 0.009, 90901, 0.177, 164409.0, 0.32, -11973, -0.023, 78761.5, 0.153
'MUSCLE_diversified_replicate.none.228.afa', 32872.0, 0.06, 29195, 0.053, 4724, 0.009, 97787, 0.177, 168229.0, 0.305, -5894, -0.011, 85097.5, 0.154
'MUSCLE_diversified_replicate.none.232.afa', 33521.0, 0.058, 28722, 0.049, 4689, 0.008, 97435, 0.167, 171601.0, 0.295, -4312, -0.007, 90437.5, 0.155
'MUSCLE_diversified_replicate.none.236.afa', 31979.0, 0.053, 33299, 0.055, 4740, 0.008, 91365, 0.152, 164261.0, 0.273, -12346, -0.021, 77792.5, 0.129
'MUSCLE_diversified_replicate.none.24.afa', 33428.0, 0.054, 28499, 0.046, 4876, 0.008, 98067, 0.159, 171532.0, 0.277, -4200, -0.007, 89042.5, 0.144
'MUSCLE_diversified_replicate.none.240.afa', 33564.0, 0.058, 28614, 0.049, 4720, 0.008, 97565, 0.168, 171937.0, 0.295, -3470, -0.006, 91364.5, 0.157
'MUSCLE_diversified_replicate.none.244.afa', 31745.0, 0.054, 33473, 0.057, 4687, 0.008, 91485, 0.156, 163295.0, 0.279, -12615, -0.022, 76815.5, 0.131
'MUSCLE_diversified_replicate.none.248.afa', 32074.0, 0.054, 33142, 0.056, 4760, 0.008, 91489, 0.154, 164235.0, 0.276, -11847, -0.02, 78083.5, 0.131
'MUSCLE_diversified_replicate.none.252.afa', 33576.0, 0.058, 28603, 0.049, 4738, 0.008, 97563, 0.168, 171961.0, 0.296, -4093, -0.007, 90658.5, 0.156
'MUSCLE_diversified_replicate.none.256.afa', 33507.0, 0.058, 28698, 0.05, 4665, 0.008, 97511, 0.169, 171609.0, 0.298, -3445, -0.006, 91418.5, 0.159
'MUSCLE_diversified_replicate.none.260.afa', 31991.0, 0.054, 33189, 0.056, 4783, 0.008, 91561, 0.154, 164196.0, 0.276, -11989, -0.02, 77728.5, 0.131
'MUSCLE_diversified_replicate.none.264.afa', 32080.0, 0.054, 33247, 0.056, 4635, 0.008, 91267, 0.153, 164351.0, 0.276, -13022, -0.022, 77885.5, 0.131
'MUSCLE_diversified_replicate.none.268.afa', 31588.0, 0.05, 33665, 0.053, 4570, 0.007, 91415, 0.145, 162424.0, 0.258, -13075, -0.021, 76221.5, 0.121
'MUSCLE_diversified_replicate.none.272.afa', 33564.0, 0.057, 28507, 0.048, 4722, 0.008, 97779, 0.166, 171749.0, 0.291, -3698, -0.006, 90829.5, 0.154
'MUSCLE_diversified_replicate.none.276.afa', 33611.0, 0.058, 28689, 0.05, 4776, 0.008, 97321, 0.168, 172283.0, 0.297, -3731, -0.006, 91235.5, 0.157
'MUSCLE_diversified_replicate.none.28.afa', 33544.0, 0.056, 28616, 0.048, 4720, 0.008, 97601, 0.164, 171799.0, 0.289, -3861, -0.006, 90817.5, 0.153
'MUSCLE_diversified_replicate.none.280.afa', 33562.0, 0.055, 28484, 0.047, 4756, 0.008, 97829, 0.16, 171850.0, 0.282, -4137, -0.007, 90262.5, 0.148
