code_PAM250_GO_-10_GE_-0.2,sp_match_count,sp_match_count_norm,sp_mismatch_count,sp_mismatch_count_norm,sp_go,sp_go_norm,sp_ge,sp_ge_norm,sp_match_PAM250,sp_match_norm_PAM250,sp_mismatch_PAM250,sp_mismatch_norm_PAM250,sp_PAM250_GO_-10_GE_-0.2,sp_norm_PAM250_GO_-10_GE_-0.2
'MUSCLE_diversified_replicate.bca.279.afa', 198800.0, 0.061, 201634, 0.062, 15681, 0.005, 156852, 0.048, 1013987.0, 0.312, 58961, 0.018, 884767.6, 0.272
'MUSCLE_diversified_replicate.bca.283.afa', 199138.0, 0.061, 202462, 0.062, 15559, 0.005, 154520, 0.047, 1016545.0, 0.31, 58075, 0.018, 888126.0, 0.271
'MUSCLE_diversified_replicate.bca.287.afa', 198490.0, 0.061, 203300, 0.063, 15548, 0.005, 154140, 0.047, 1013596.0, 0.312, 58385, 0.018, 885673.0, 0.273
'MUSCLE_diversified_replicate.bca.291.afa', 199831.0, 0.06, 201039, 0.061, 16287, 0.005, 155980, 0.047, 1019892.0, 0.309, 63305, 0.019, 889131.0, 0.269
'MUSCLE_diversified_replicate.bca.295.afa', 199014.0, 0.06, 202399, 0.061, 15572, 0.005, 154894, 0.047, 1015828.0, 0.309, 58750, 0.018, 887879.2, 0.27
'MUSCLE_diversified_replicate.bca.299.afa', 198897.0, 0.059, 202977, 0.061, 15245, 0.005, 153972, 0.046, 1014670.0, 0.303, 57242, 0.017, 888667.6, 0.266
'MUSCLE_diversified_replicate.bca.3.afa', 200090.0, 0.06, 201246, 0.06, 15923, 0.005, 155048, 0.047, 1020923.0, 0.306, 61447, 0.018, 892130.4, 0.268
'MUSCLE_diversified_replicate.bca.303.afa', 199243.0, 0.061, 202026, 0.062, 15917, 0.005, 155182, 0.048, 1017093.0, 0.312, 60135, 0.018, 887021.6, 0.272
'MUSCLE_diversified_replicate.bca.307.afa', 199564.0, 0.062, 202096, 0.063, 15868, 0.005, 154400, 0.048, 1018277.0, 0.317, 57570, 0.018, 886287.0, 0.276
'MUSCLE_diversified_replicate.bca.31.afa', 199066.0, 0.061, 202654, 0.062, 15783, 0.005, 154280, 0.048, 1016123.0, 0.313, 58266, 0.018, 885703.0, 0.273
'MUSCLE_diversified_replicate.bca.311.afa', 199683.0, 0.062, 201814, 0.062, 15891, 0.005, 154726, 0.048, 1019041.0, 0.314, 59947, 0.018, 889132.8, 0.274
'MUSCLE_diversified_replicate.bca.315.afa', 198726.0, 0.058, 203016, 0.059, 15712, 0.005, 154236, 0.045, 1014314.0, 0.297, 56139, 0.016, 882485.8, 0.258
'MUSCLE_diversified_replicate.bca.319.afa', 199112.0, 0.062, 201386, 0.063, 16002, 0.005, 156724, 0.049, 1015412.0, 0.316, 62095, 0.019, 886142.2, 0.276
'MUSCLE_diversified_replicate.bca.323.afa', 199179.0, 0.059, 201985, 0.06, 15821, 0.005, 155392, 0.046, 1016458.0, 0.302, 58680, 0.017, 885849.6, 0.263
'MUSCLE_diversified_replicate.bca.327.afa', 199310.0, 0.061, 201526, 0.061, 15972, 0.005, 156048, 0.048, 1017709.0, 0.31, 61103, 0.019, 887882.4, 0.271
'MUSCLE_diversified_replicate.bca.331.afa', 199957.0, 0.061, 200574, 0.061, 16308, 0.005, 156658, 0.048, 1020930.0, 0.312, 63871, 0.019, 890389.4, 0.272
'MUSCLE_diversified_replicate.bca.335.afa', 199476.0, 0.062, 201912, 0.063, 15887, 0.005, 154944, 0.048, 1017539.0, 0.315, 58785, 0.018, 886465.2, 0.275
'MUSCLE_diversified_replicate.bca.339.afa', 198718.0, 0.063, 203657, 0.064, 15474, 0.005, 152970, 0.048, 1014462.0, 0.32, 55256, 0.017, 884384.0, 0.279
'MUSCLE_diversified_replicate.bca.343.afa', 199296.0, 0.059, 201119, 0.06, 15803, 0.005, 156890, 0.047, 1016457.0, 0.301, 60173, 0.018, 887222.0, 0.263
'MUSCLE_diversified_replicate.bca.347.afa', 199048.0, 0.061, 202590, 0.062, 15844, 0.005, 154444, 0.047, 1016223.0, 0.31, 58839, 0.018, 885733.2, 0.27
'MUSCLE_diversified_replicate.bca.35.afa', 198400.0, 0.061, 201378, 0.062, 15473, 0.005, 158164, 0.049, 1012594.0, 0.312, 57024, 0.018, 883255.2, 0.272
'MUSCLE_diversified_replicate.bca.351.afa', 199502.0, 0.059, 201588, 0.059, 16215, 0.005, 155540, 0.046, 1018079.0, 0.3, 60573, 0.018, 885394.0, 0.261
'MUSCLE_diversified_replicate.bca.355.afa', 199143.0, 0.062, 201809, 0.063, 15519, 0.005, 155816, 0.049, 1016587.0, 0.317, 59534, 0.019, 889767.8, 0.277
'MUSCLE_diversified_replicate.bca.359.afa', 199248.0, 0.06, 202187, 0.061, 15835, 0.005, 154850, 0.047, 1016249.0, 0.305, 59975, 0.018, 886904.0, 0.267
'MUSCLE_diversified_replicate.bca.363.afa', 198933.0, 0.059, 201906, 0.06, 15903, 0.005, 156042, 0.046, 1015101.0, 0.3, 60990, 0.018, 885852.6, 0.262
'MUSCLE_diversified_replicate.bca.367.afa', 199642.0, 0.06, 201740, 0.061, 15997, 0.005, 154956, 0.047, 1019233.0, 0.308, 61541, 0.019, 889812.8, 0.269
'MUSCLE_diversified_replicate.bca.371.afa', 199691.0, 0.061, 201490, 0.062, 15732, 0.005, 155358, 0.048, 1019002.0, 0.313, 61433, 0.019, 892043.4, 0.274
'MUSCLE_diversified_replicate.bca.375.afa', 198709.0, 0.061, 202770, 0.062, 15825, 0.005, 154762, 0.047, 1013799.0, 0.31, 58501, 0.018, 883097.6, 0.27
'MUSCLE_diversified_replicate.bca.379.afa', 199785.0, 0.061, 201664, 0.061, 16052, 0.005, 154822, 0.047, 1019920.0, 0.311, 59511, 0.018, 887946.6, 0.271
'MUSCLE_diversified_replicate.bca.383.afa', 198727.0, 0.059, 200753, 0.059, 15766, 0.005, 158760, 0.047, 1013982.0, 0.3, 58662, 0.017, 883232.0, 0.262
'MUSCLE_diversified_replicate.bca.387.afa', 199581.0, 0.062, 201500, 0.063, 16187, 0.005, 155558, 0.049, 1017898.0, 0.317, 62469, 0.019, 887385.4, 0.277
'MUSCLE_diversified_replicate.bca.39.afa', 200305.0, 0.061, 199980, 0.061, 15860, 0.005, 157150, 0.048, 1021637.0, 0.312, 61722, 0.019, 893329.0, 0.273
'MUSCLE_diversified_replicate.bca.391.afa', 199471.0, 0.06, 200618, 0.06, 16032, 0.005, 157542, 0.047, 1016869.0, 0.306, 60975, 0.018, 886015.6, 0.267
'MUSCLE_diversified_replicate.bca.395.afa', 199302.0, 0.06, 201808, 0.06, 15821, 0.005, 155500, 0.046, 1016755.0, 0.304, 60800, 0.018, 888245.0, 0.265
'MUSCLE_diversified_replicate.bca.399.afa', 199205.0, 0.059, 202101, 0.06, 15749, 0.005, 155108, 0.046, 1016301.0, 0.303, 57077, 0.017, 884866.4, 0.263
'MUSCLE_diversified_replicate.bca.43.afa', 199355.0, 0.062, 202267, 0.063, 15783, 0.005, 154476, 0.048, 1017804.0, 0.319, 59237, 0.019, 888315.8, 0.278
'MUSCLE_diversified_replicate.bca.47.afa', 199379.0, 0.059, 202211, 0.06, 15735, 0.005, 154540, 0.046, 1017693.0, 0.303, 58880, 0.018, 888315.0, 0.264
'MUSCLE_diversified_replicate.bca.51.afa', 199606.0, 0.059, 201525, 0.06, 15976, 0.005, 155458, 0.046, 1018421.0, 0.303, 58094, 0.017, 885663.4, 0.263
'MUSCLE_diversified_replicate.bca.55.afa', 198924.0, 0.06, 201660, 0.06, 15660, 0.005, 156552, 0.047, 1014818.0, 0.304, 58343, 0.017, 885250.6, 0.265
'MUSCLE_diversified_replicate.bca.59.afa', 198843.0, 0.06, 203142, 0.062, 15617, 0.005, 153750, 0.047, 1015184.0, 0.308, 58090, 0.018, 886354.0, 0.269
'MUSCLE_diversified_replicate.bca.63.afa', 199321.0, 0.062, 202890, 0.063, 15645, 0.005, 153298, 0.048, 1017740.0, 0.316, 55183, 0.017, 885813.4, 0.275
'MUSCLE_diversified_replicate.bca.67.afa', 199679.0, 0.062, 201982, 0.063, 15787, 0.005, 154398, 0.048, 1019539.0, 0.316, 60376, 0.019, 891165.4, 0.276
'MUSCLE_diversified_replicate.bca.7.afa', 199191.0, 0.062, 202533, 0.063, 15664, 0.005, 154272, 0.048, 1015976.0, 0.316, 58945, 0.018, 887426.6, 0.276
'MUSCLE_diversified_replicate.bca.71.afa', 199006.0, 0.061, 202406, 0.062, 15780, 0.005, 154896, 0.047, 1015284.0, 0.31, 60610, 0.019, 887114.8, 0.271
'MUSCLE_diversified_replicate.bca.75.afa', 199707.0, 0.061, 201796, 0.062, 15713, 0.005, 154714, 0.047, 1019197.0, 0.313, 58470, 0.018, 889594.2, 0.273
'MUSCLE_diversified_replicate.bca.79.afa', 199370.0, 0.062, 201946, 0.063, 16125, 0.005, 155088, 0.048, 1017485.0, 0.318, 61862, 0.019, 887079.4, 0.277
'MUSCLE_diversified_replicate.bca.83.afa', 199090.0, 0.061, 202845, 0.062, 15564, 0.005, 153850, 0.047, 1015425.0, 0.313, 57512, 0.018, 886527.0, 0.273
'MUSCLE_diversified_replicate.bca.87.afa', 199345.0, 0.061, 202076, 0.062, 15563, 0.005, 154878, 0.047, 1017154.0, 0.312, 59506, 0.018, 890054.4, 0.273
'MUSCLE_diversified_replicate.bca.91.afa', 199711.0, 0.064, 201921, 0.065, 15799, 0.005, 154456, 0.049, 1019535.0, 0.326, 59901, 0.019, 890554.8, 0.285
'MUSCLE_diversified_replicate.bca.95.afa', 199492.0, 0.063, 201674, 0.064, 16228, 0.005, 155388, 0.049, 1017277.0, 0.322, 61530, 0.019, 885449.4, 0.281
'MUSCLE_diversified_replicate.bca.99.afa', 198936.0, 0.063, 202948, 0.064, 15471, 0.005, 153952, 0.049, 1015371.0, 0.323, 56437, 0.018, 886307.6, 0.282
'MUSCLE_diversified_replicate.none.0.afa', 199354.0, 0.06, 202012, 0.061, 15746, 0.005, 154988, 0.047, 1016675.0, 0.307, 61234, 0.018, 889451.4, 0.269
'MUSCLE_diversified_replicate.none.100.afa', 199782.0, 0.062, 201868, 0.063, 15736, 0.005, 154420, 0.048, 1019495.0, 0.316, 59366, 0.018, 890617.0, 0.276
'MUSCLE_diversified_replicate.none.104.afa', 199775.0, 0.06, 201033, 0.061, 16306, 0.005, 156104, 0.047, 1019732.0, 0.308, 62583, 0.019, 888034.2, 0.268
'MUSCLE_diversified_replicate.none.108.afa', 199399.0, 0.06, 201849, 0.061, 15863, 0.005, 155224, 0.047, 1016773.0, 0.307, 59322, 0.018, 886420.2, 0.268
'MUSCLE_diversified_replicate.none.112.afa', 199146.0, 0.061, 201935, 0.062, 16096, 0.005, 155558, 0.048, 1016695.0, 0.312, 60333, 0.019, 884956.4, 0.271
'MUSCLE_diversified_replicate.none.116.afa', 199222.0, 0.061, 202635, 0.062, 15535, 0.005, 154006, 0.047, 1016546.0, 0.312, 58051, 0.018, 888445.8, 0.273
'MUSCLE_diversified_replicate.none.12.afa', 199382.0, 0.061, 202341, 0.062, 15571, 0.005, 154274, 0.047, 1017631.0, 0.311, 59775, 0.018, 890841.2, 0.272
'MUSCLE_diversified_replicate.none.120.afa', 199347.0, 0.062, 202318, 0.063, 15511, 0.005, 154390, 0.048, 1017580.0, 0.315, 59378, 0.018, 890970.0, 0.276
'MUSCLE_diversified_replicate.none.124.afa', 199355.0, 0.062, 202024, 0.062, 15771, 0.005, 154962, 0.048, 1017110.0, 0.314, 60328, 0.019, 888735.6, 0.274
'MUSCLE_diversified_replicate.none.128.afa', 199290.0, 0.06, 200454, 0.06, 15493, 0.005, 158232, 0.048, 1016895.0, 0.306, 58753, 0.018, 889071.6, 0.268
'MUSCLE_diversified_replicate.none.132.afa', 199946.0, 0.06, 201064, 0.06, 16357, 0.005, 155700, 0.047, 1020352.0, 0.306, 61916, 0.019, 887558.0, 0.267
'MUSCLE_diversified_replicate.none.136.afa', 200063.0, 0.059, 200971, 0.059, 16361, 0.005, 155652, 0.046, 1020652.0, 0.302, 63530, 0.019, 889441.6, 0.263
'MUSCLE_diversified_replicate.none.140.afa', 199409.0, 0.064, 202464, 0.064, 15698, 0.005, 153974, 0.049, 1017804.0, 0.324, 59760, 0.019, 889789.2, 0.283
'MUSCLE_diversified_replicate.none.144.afa', 199193.0, 0.059, 201671, 0.06, 15762, 0.005, 155992, 0.046, 1016905.0, 0.3, 59686, 0.018, 887772.6, 0.262
'MUSCLE_diversified_replicate.none.148.afa', 199286.0, 0.062, 202044, 0.063, 15695, 0.005, 155060, 0.048, 1016960.0, 0.315, 58735, 0.018, 887733.0, 0.275
'MUSCLE_diversified_replicate.none.152.afa', 199009.0, 0.06, 201648, 0.061, 15623, 0.005, 156406, 0.047, 1015896.0, 0.306, 58940, 0.018, 887324.8, 0.267
'MUSCLE_diversified_replicate.none.156.afa', 199728.0, 0.061, 201520, 0.062, 16185, 0.005, 155224, 0.047, 1018536.0, 0.311, 62624, 0.019, 888265.2, 0.271
'MUSCLE_diversified_replicate.none.16.afa', 199048.0, 0.06, 202807, 0.061, 15592, 0.005, 154010, 0.046, 1015391.0, 0.306, 56908, 0.017, 885577.0, 0.267
'MUSCLE_diversified_replicate.none.160.afa', 199805.0, 0.061, 201686, 0.061, 15759, 0.005, 154738, 0.047, 1019070.0, 0.309, 60799, 0.018, 891331.4, 0.27
'MUSCLE_diversified_replicate.none.164.afa', 199891.0, 0.061, 200744, 0.061, 15713, 0.005, 156450, 0.048, 1020041.0, 0.311, 62033, 0.019, 893654.0, 0.272
'MUSCLE_diversified_replicate.none.168.afa', 199639.0, 0.061, 201532, 0.061, 15624, 0.005, 155378, 0.047, 1018857.0, 0.31, 60032, 0.018, 891573.4, 0.272
'MUSCLE_diversified_replicate.none.172.afa', 198861.0, 0.059, 202640, 0.06, 15552, 0.005, 154718, 0.046, 1014781.0, 0.302, 58689, 0.017, 887006.4, 0.264
'MUSCLE_diversified_replicate.none.176.afa', 198734.0, 0.059, 201989, 0.06, 15557, 0.005, 156274, 0.047, 1014482.0, 0.304, 59773, 0.018, 887430.2, 0.266
'MUSCLE_diversified_replicate.none.180.afa', 199152.0, 0.062, 202775, 0.063, 15777, 0.005, 153866, 0.048, 1016074.0, 0.316, 59165, 0.018, 886695.8, 0.275
'MUSCLE_diversified_replicate.none.184.afa', 199517.0, 0.059, 201631, 0.06, 16335, 0.005, 155424, 0.046, 1018697.0, 0.301, 63037, 0.019, 887299.2, 0.262
'MUSCLE_diversified_replicate.none.188.afa', 199542.0, 0.06, 201705, 0.061, 15815, 0.005, 155226, 0.047, 1018057.0, 0.308, 59997, 0.018, 888858.8, 0.269
'MUSCLE_diversified_replicate.none.192.afa', 199082.0, 0.064, 202963, 0.065, 15342, 0.005, 153630, 0.049, 1016014.0, 0.325, 56260, 0.018, 888128.0, 0.284
'MUSCLE_diversified_replicate.none.196.afa', 199056.0, 0.06, 202357, 0.061, 15516, 0.005, 154894, 0.047, 1014913.0, 0.307, 58699, 0.018, 887473.2, 0.269
'MUSCLE_diversified_replicate.none.20.afa', 199518.0, 0.06, 201900, 0.061, 15421, 0.005, 154884, 0.047, 1017822.0, 0.308, 60225, 0.018, 892860.2, 0.27
'MUSCLE_diversified_replicate.none.200.afa', 199312.0, 0.061, 202001, 0.062, 16001, 0.005, 155094, 0.047, 1016946.0, 0.311, 59940, 0.018, 885857.2, 0.271
'MUSCLE_diversified_replicate.none.204.afa', 199498.0, 0.061, 201999, 0.061, 16038, 0.005, 154726, 0.047, 1018520.0, 0.309, 59306, 0.018, 886500.8, 0.269
'MUSCLE_diversified_replicate.none.208.afa', 199505.0, 0.06, 202293, 0.061, 15539, 0.005, 154124, 0.047, 1018601.0, 0.309, 59309, 0.018, 891695.2, 0.27
'MUSCLE_diversified_replicate.none.212.afa', 198701.0, 0.061, 202970, 0.062, 15674, 0.005, 154378, 0.048, 1013896.0, 0.312, 56383, 0.017, 882663.4, 0.272
'MUSCLE_diversified_replicate.none.216.afa', 199281.0, 0.059, 201907, 0.06, 15499, 0.005, 155344, 0.046, 1017357.0, 0.302, 59813, 0.018, 891111.2, 0.265
'MUSCLE_diversified_replicate.none.220.afa', 198904.0, 0.06, 202013, 0.061, 15491, 0.005, 155886, 0.047, 1015400.0, 0.304, 58513, 0.018, 887825.8, 0.266
'MUSCLE_diversified_replicate.none.224.afa', 199348.0, 0.06, 201982, 0.061, 15875, 0.005, 155060, 0.047, 1016628.0, 0.307, 59993, 0.018, 886859.0, 0.268
'MUSCLE_diversified_replicate.none.228.afa', 198916.0, 0.061, 202857, 0.062, 15438, 0.005, 154174, 0.047, 1015386.0, 0.311, 58498, 0.018, 888669.2, 0.272
'MUSCLE_diversified_replicate.none.232.afa', 199464.0, 0.059, 201807, 0.06, 15615, 0.005, 155178, 0.046, 1017980.0, 0.3, 58927, 0.017, 889721.4, 0.263
'MUSCLE_diversified_replicate.none.236.afa', 198432.0, 0.058, 203319, 0.06, 15300, 0.004, 154218, 0.045, 1012417.0, 0.296, 57477, 0.017, 886050.4, 0.259
'MUSCLE_diversified_replicate.none.24.afa', 199745.0, 0.061, 201828, 0.062, 15671, 0.005, 154574, 0.048, 1018872.0, 0.314, 60969, 0.019, 892216.2, 0.275
'MUSCLE_diversified_replicate.none.240.afa', 199878.0, 0.059, 201059, 0.06, 16314, 0.005, 155846, 0.046, 1020032.0, 0.303, 62061, 0.018, 887783.8, 0.263
'MUSCLE_diversified_replicate.none.244.afa', 199776.0, 0.059, 201411, 0.06, 15656, 0.005, 155346, 0.046, 1019734.0, 0.303, 61211, 0.018, 893315.8, 0.266
'MUSCLE_diversified_replicate.none.248.afa', 199379.0, 0.061, 201973, 0.061, 15878, 0.005, 155016, 0.047, 1016996.0, 0.31, 60061, 0.018, 887273.8, 0.27
'MUSCLE_diversified_replicate.none.252.afa', 199771.0, 0.061, 201371, 0.062, 16068, 0.005, 155436, 0.048, 1019672.0, 0.312, 62069, 0.019, 889973.8, 0.272
'MUSCLE_diversified_replicate.none.256.afa', 199359.0, 0.061, 201703, 0.062, 15932, 0.005, 155596, 0.047, 1017375.0, 0.31, 62072, 0.019, 889007.8, 0.271
'MUSCLE_diversified_replicate.none.260.afa', 199816.0, 0.06, 201411, 0.061, 16187, 0.005, 155266, 0.047, 1018246.0, 0.308, 61319, 0.019, 886641.8, 0.268
'MUSCLE_diversified_replicate.none.264.afa', 199140.0, 0.06, 202392, 0.061, 15772, 0.005, 154656, 0.047, 1015112.0, 0.305, 59787, 0.018, 886247.8, 0.267
'MUSCLE_diversified_replicate.none.268.afa', 199378.0, 0.059, 202317, 0.06, 15524, 0.005, 154330, 0.046, 1017444.0, 0.301, 59318, 0.018, 890656.0, 0.263
'MUSCLE_diversified_replicate.none.272.afa', 199099.0, 0.06, 202312, 0.061, 15730, 0.005, 154898, 0.047, 1015798.0, 0.308, 59161, 0.018, 886679.4, 0.269
'MUSCLE_diversified_replicate.none.276.afa', 199646.0, 0.06, 202787, 0.06, 16297, 0.005, 152854, 0.046, 1018730.0, 0.304, 58605, 0.017, 883794.2, 0.263
'MUSCLE_diversified_replicate.none.28.afa', 199503.0, 0.058, 200864, 0.059, 15939, 0.005, 156986, 0.046, 1018187.0, 0.297, 62056, 0.018, 889455.8, 0.259
'MUSCLE_diversified_replicate.none.280.afa', 199260.0, 0.059, 200926, 0.06, 15555, 0.005, 157348, 0.047, 1016206.0, 0.303, 58871, 0.018, 888057.4, 0.265
'MUSCLE_diversified_replicate.none.284.afa', 198906.0, 0.061, 202688, 0.063, 15594, 0.005, 154532, 0.048, 1015752.0, 0.314, 58381, 0.018, 887286.6, 0.274
'MUSCLE_diversified_replicate.none.288.afa', 199259.0, 0.06, 200840, 0.061, 15766, 0.005, 157522, 0.048, 1015787.0, 0.308, 60372, 0.018, 886994.6, 0.269
'MUSCLE_diversified_replicate.none.292.afa', 199063.0, 0.061, 202339, 0.062, 15644, 0.005, 154916, 0.047, 1015555.0, 0.311, 59278, 0.018, 887409.8, 0.271
'MUSCLE_diversified_replicate.none.296.afa', 199843.0, 0.062, 200789, 0.062, 16005, 0.005, 156456, 0.048, 1019845.0, 0.316, 59145, 0.018, 887648.8, 0.275
'MUSCLE_diversified_replicate.none.300.afa', 198839.0, 0.061, 203003, 0.062, 15493, 0.005, 154036, 0.047, 1014878.0, 0.312, 55803, 0.017, 884943.8, 0.272
'MUSCLE_diversified_replicate.none.304.afa', 199277.0, 0.06, 200851, 0.06, 15733, 0.005, 157464, 0.047, 1016784.0, 0.306, 59868, 0.018, 887829.2, 0.267
'MUSCLE_diversified_replicate.none.308.afa', 199440.0, 0.06, 202034, 0.061, 15955, 0.005, 154772, 0.046, 1017665.0, 0.305, 60549, 0.018, 887709.6, 0.266
'MUSCLE_diversified_replicate.none.312.afa', 199283.0, 0.059, 202204, 0.06, 16037, 0.005, 154746, 0.046, 1016267.0, 0.303, 59764, 0.018, 884711.8, 0.263
'MUSCLE_diversified_replicate.none.316.afa', 199597.0, 0.061, 201484, 0.061, 15754, 0.005, 155558, 0.047, 1018803.0, 0.31, 60960, 0.019, 891111.4, 0.272
'MUSCLE_diversified_replicate.none.32.afa', 200107.0, 0.061, 201231, 0.061, 16006, 0.005, 155044, 0.047, 1021138.0, 0.312, 62538, 0.019, 892607.2, 0.273
'MUSCLE_diversified_replicate.none.320.afa', 199631.0, 0.06, 202201, 0.061, 15570, 0.005, 154056, 0.046, 1019060.0, 0.307, 59517, 0.018, 892065.8, 0.269
'MUSCLE_diversified_replicate.none.324.afa', 199565.0, 0.061, 201244, 0.061, 15432, 0.005, 156102, 0.047, 1018069.0, 0.309, 60252, 0.018, 892780.6, 0.271
'MUSCLE_diversified_replicate.none.328.afa', 199171.0, 0.06, 202184, 0.061, 15693, 0.005, 155010, 0.047, 1016222.0, 0.306, 61031, 0.018, 889321.0, 0.268
'MUSCLE_diversified_replicate.none.332.afa', 199932.0, 0.059, 201193, 0.06, 15759, 0.005, 155470, 0.046, 1019694.0, 0.302, 60896, 0.018, 891906.0, 0.264
'MUSCLE_diversified_replicate.none.336.afa', 199862.0, 0.062, 201049, 0.062, 15665, 0.005, 155898, 0.048, 1019437.0, 0.314, 58691, 0.018, 890298.4, 0.275
'MUSCLE_diversified_replicate.none.340.afa', 199101.0, 0.06, 201604, 0.061, 15632, 0.005, 156310, 0.047, 1015980.0, 0.306, 60170, 0.018, 888568.0, 0.268
'MUSCLE_diversified_replicate.none.344.afa', 199011.0, 0.061, 202779, 0.062, 15871, 0.005, 154140, 0.047, 1014983.0, 0.311, 58792, 0.018, 884237.0, 0.271
'MUSCLE_diversified_replicate.none.348.afa', 198957.0, 0.059, 202760, 0.06, 15687, 0.005, 154286, 0.046, 1015623.0, 0.302, 56399, 0.017, 884294.8, 0.263
'MUSCLE_diversified_replicate.none.352.afa', 199681.0, 0.061, 201574, 0.061, 15600, 0.005, 155210, 0.047, 1018984.0, 0.31, 60201, 0.018, 892143.0, 0.272
'MUSCLE_diversified_replicate.none.356.afa', 199073.0, 0.061, 201375, 0.062, 15615, 0.005, 156824, 0.048, 1015541.0, 0.311, 58883, 0.018, 886909.2, 0.272
'MUSCLE_diversified_replicate.none.36.afa', 199379.0, 0.062, 202616, 0.063, 15502, 0.005, 153730, 0.048, 1017601.0, 0.318, 57917, 0.018, 889752.0, 0.278
'MUSCLE_diversified_replicate.none.360.afa', 199165.0, 0.06, 202485, 0.061, 15302, 0.005, 154420, 0.047, 1016615.0, 0.307, 56607, 0.017, 889318.0, 0.269
'MUSCLE_diversified_replicate.none.364.afa', 198712.0, 0.061, 203251, 0.063, 15441, 0.005, 153794, 0.047, 1014961.0, 0.313, 57294, 0.018, 887086.2, 0.274
'MUSCLE_diversified_replicate.none.368.afa', 199032.0, 0.059, 202745, 0.06, 15628, 0.005, 154166, 0.046, 1016010.0, 0.301, 58675, 0.017, 887571.8, 0.263
'MUSCLE_diversified_replicate.none.372.afa', 199295.0, 0.061, 201542, 0.062, 16170, 0.005, 156046, 0.048, 1016788.0, 0.311, 61628, 0.019, 885506.8, 0.271
'MUSCLE_diversified_replicate.none.376.afa', 199266.0, 0.062, 201085, 0.062, 15663, 0.005, 157018, 0.049, 1016826.0, 0.315, 59303, 0.018, 888095.4, 0.275
'MUSCLE_diversified_replicate.none.380.afa', 199645.0, 0.061, 202122, 0.062, 15685, 0.005, 154186, 0.047, 1018575.0, 0.311, 60513, 0.018, 891400.8, 0.272
'MUSCLE_diversified_replicate.none.384.afa', 199372.0, 0.058, 201033, 0.058, 15919, 0.005, 156910, 0.045, 1017896.0, 0.294, 60992, 0.018, 888316.0, 0.257
'MUSCLE_diversified_replicate.none.388.afa', 199660.0, 0.058, 202089, 0.059, 15553, 0.005, 154222, 0.045, 1018977.0, 0.298, 59072, 0.017, 891674.6, 0.261
'MUSCLE_diversified_replicate.none.392.afa', 199301.0, 0.06, 202604, 0.061, 15662, 0.005, 153910, 0.046, 1016930.0, 0.306, 57935, 0.017, 887463.0, 0.267
'MUSCLE_diversified_replicate.none.396.afa', 199747.0, 0.059, 201437, 0.059, 15680, 0.005, 155352, 0.046, 1019552.0, 0.3, 61995, 0.018, 893676.6, 0.263
'MUSCLE_diversified_replicate.none.4.afa', 198761.0, 0.06, 201831, 0.061, 15547, 0.005, 156536, 0.047, 1014331.0, 0.307, 57994, 0.018, 885547.8, 0.268
'MUSCLE_diversified_replicate.none.40.afa', 198693.0, 0.061, 203495, 0.063, 15656, 0.005, 153344, 0.047, 1014718.0, 0.313, 57776, 0.018, 885265.2, 0.273
'MUSCLE_diversified_replicate.none.44.afa', 198884.0, 0.06, 202720, 0.062, 15952, 0.005, 154512, 0.047, 1015381.0, 0.308, 58655, 0.018, 883613.6, 0.268
'MUSCLE_diversified_replicate.none.48.afa', 199920.0, 0.06, 200082, 0.06, 16325, 0.005, 157716, 0.048, 1020766.0, 0.309, 62497, 0.019, 888469.8, 0.269
'MUSCLE_diversified_replicate.none.52.afa', 199422.0, 0.06, 202302, 0.061, 15695, 0.005, 154272, 0.046, 1018171.0, 0.305, 59998, 0.018, 890364.6, 0.267
'MUSCLE_diversified_replicate.none.56.afa', 199490.0, 0.061, 202641, 0.062, 15325, 0.005, 153458, 0.047, 1018183.0, 0.313, 57475, 0.018, 891716.4, 0.274
'MUSCLE_diversified_replicate.none.60.afa', 198883.0, 0.058, 201656, 0.059, 15616, 0.005, 156642, 0.046, 1014811.0, 0.297, 59680, 0.017, 887002.6, 0.26
'MUSCLE_diversified_replicate.none.64.afa', 199407.0, 0.061, 202325, 0.061, 15638, 0.005, 154256, 0.047, 1017435.0, 0.309, 60246, 0.018, 890449.8, 0.27
'MUSCLE_diversified_replicate.none.68.afa', 199333.0, 0.061, 201093, 0.061, 15945, 0.005, 156868, 0.048, 1016859.0, 0.311, 61998, 0.019, 888033.4, 0.271
'MUSCLE_diversified_replicate.none.72.afa', 198921.0, 0.06, 202100, 0.061, 15416, 0.005, 155678, 0.047, 1014650.0, 0.307, 58579, 0.018, 887933.4, 0.269
'MUSCLE_diversified_replicate.none.76.afa', 199075.0, 0.059, 202518, 0.061, 15382, 0.005, 154534, 0.046, 1015900.0, 0.304, 59084, 0.018, 890257.2, 0.266
'MUSCLE_diversified_replicate.none.8.afa', 198828.0, 0.062, 203346, 0.063, 15639, 0.005, 153372, 0.048, 1014597.0, 0.315, 56635, 0.018, 884167.6, 0.274
'MUSCLE_diversified_replicate.none.80.afa', 198941.0, 0.06, 202458, 0.061, 15564, 0.005, 154922, 0.047, 1014958.0, 0.307, 60116, 0.018, 888449.6, 0.269
