code_BLOSUM62_GO_-10_GE_-1,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-1,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-1
'PRANK_b1#0065_hhH_tree_41_OP_0.29516359933533687_Split_65.fasta', 41.826, 29.362, 455.425, 306.183
'PRANK_b1#0065_hhH_tree_96_OP_0.1147740578269677_Split_65.fasta', 82.418, 72.45, 778.175, 775.842
'PRANK_b1#0065_hhT_tree_41_OP_0.29516359933533687_Split_65.fasta', 52.417, 41.308, 514.888, 415.004
'PRANK_b1#0065_hhT_tree_96_OP_0.1147740578269677_Split_65.fasta', 81.453, 71.34, 766.503, 763.826
'PRANK_b1#0065_htH_tree_41_OP_0.29516359933533687_Split_65.fasta', 42.007, 29.688, 477.014, 307.89
'PRANK_b1#0065_htH_tree_96_OP_0.1147740578269677_Split_65.fasta', 82.461, 72.479, 778.707, 776.285
'PRANK_b1#0065_htT_tree_41_OP_0.29516359933533687_Split_65.fasta', 44.915, 32.577, 448.99, 329.046
'PRANK_b1#0065_htT_tree_96_OP_0.1147740578269677_Split_65.fasta', 81.649, 71.478, 768.409, 765.125
'PRANK_b1#0066_hhH_tree_52_OP_0.4149182012135876_Split_66.fasta', 10.751, -3.019, -41.497, -45.257
'PRANK_b1#0066_hhT_tree_52_OP_0.4149182012135876_Split_66.fasta', 9.858, -3.712, -59.16, -54.428
'PRANK_b1#0066_htH_tree_52_OP_0.4149182012135876_Split_66.fasta', 11.095, -2.628, -36.27, -39.986
'PRANK_b1#0066_htT_tree_52_OP_0.4149182012135876_Split_66.fasta', 8.159, -5.355, -73.914, -68.807
'PRANK_b1#0069_hhH_tree_76_OP_0.38153225307990896_Split_69.fasta', 33.329, 19.801, 172.556, 173.248
'PRANK_b1#0069_hhT_tree_76_OP_0.38153225307990896_Split_69.fasta', 37.082, 23.755, 210.158, 210.764
'PRANK_b1#0069_htH_tree_76_OP_0.38153225307990896_Split_69.fasta', 35.782, 22.193, 197.091, 198.162
'PRANK_b1#0069_htT_tree_76_OP_0.38153225307990896_Split_69.fasta', 37.056, 23.74, 210.115, 210.735
'126014', 95.199, 84.802, 916.856, 722.129
