code,constant_sites_pct,n_unique_sites,entropy_mean,entropy_25_pct,entropy_75_pct,entropy_sum,entropy_max
'PRANK_b1#0053_htH_tree_72_OP_0.37205855643918867_Split_53.fasta', 0.808, 848, 0.194, 0.0, 0.0, 291.337, 2.588
'PRANK_b1#0053_htT_tree_72_OP_0.37205855643918867_Split_53.fasta', 0.808, 845, 0.194, 0.0, 0.0, 290.632, 2.588
'PRANK_b1#0054_hhH_tree_91_OP_0.4303334705124228_Split_54.fasta', 0.795, 861, 0.203, 0.0, 0.0, 299.121, 2.612
'PRANK_b1#0054_hhT_tree_91_OP_0.4303334705124228_Split_54.fasta', 0.794, 861, 0.203, 0.0, 0.0, 299.728, 2.612
'PRANK_b1#0054_htH_tree_91_OP_0.4303334705124228_Split_54.fasta', 0.792, 863, 0.205, 0.0, 0.0, 302.015, 2.612
'PRANK_b1#0054_htT_tree_91_OP_0.4303334705124228_Split_54.fasta', 0.787, 865, 0.209, 0.0, 0.0, 307.52, 2.612
'PRANK_b1#0055_hhH_tree_98_OP_0.12068975521049707_Split_55.fasta', 0.76, 800, 0.24, 0.0, 0.0, 315.806, 2.596
'PRANK_b1#0055_hhT_tree_98_OP_0.12068975521049707_Split_55.fasta', 0.764, 800, 0.236, 0.0, 0.0, 312.277, 2.596
'PRANK_b1#0055_htH_tree_98_OP_0.12068975521049707_Split_55.fasta', 0.76, 800, 0.24, 0.0, 0.0, 315.849, 2.596
'PRANK_b1#0055_htT_tree_98_OP_0.12068975521049707_Split_55.fasta', 0.764, 800, 0.236, 0.0, 0.0, 312.28, 2.596
'PRANK_b1#0056_hhH_tree_42_OP_0.33458934370618754_Split_56.fasta', 0.792, 828, 0.211, 0.0, 0.0, 301.685, 2.605
'PRANK_b1#0056_hhT_tree_42_OP_0.33458934370618754_Split_56.fasta', 0.792, 830, 0.211, 0.0, 0.0, 301.498, 2.605
'PRANK_b1#0056_htH_tree_42_OP_0.33458934370618754_Split_56.fasta', 0.792, 828, 0.211, 0.0, 0.0, 301.685, 2.605
'PRANK_b1#0056_htT_tree_42_OP_0.33458934370618754_Split_56.fasta', 0.792, 829, 0.211, 0.0, 0.0, 301.529, 2.605
'PRANK_b1#0057_hhH_tree_32_OP_0.34720117228077035_Split_57.fasta', 0.805, 825, 0.201, 0.0, 0.0, 288.518, 2.593
'PRANK_b1#0057_hhH_tree_64_OP_0.29702734958474214_Split_57.fasta', 0.801, 833, 0.202, 0.0, 0.0, 292.455, 2.564
'PRANK_b1#0057_hhT_tree_32_OP_0.34720117228077035_Split_57.fasta', 0.807, 824, 0.199, 0.0, 0.0, 286.31, 2.593
'PRANK_b1#0057_hhT_tree_64_OP_0.29702734958474214_Split_57.fasta', 0.802, 832, 0.201, 0.0, 0.0, 291.638, 2.564
'PRANK_b1#0057_htH_tree_32_OP_0.34720117228077035_Split_57.fasta', 0.805, 826, 0.2, 0.0, 0.0, 287.774, 2.593
'PRANK_b1#0057_htH_tree_64_OP_0.29702734958474214_Split_57.fasta', 0.801, 833, 0.202, 0.0, 0.0, 292.497, 2.564
'PRANK_b1#0057_htT_tree_32_OP_0.34720117228077035_Split_57.fasta', 0.807, 824, 0.199, 0.0, 0.0, 286.208, 2.593
'PRANK_b1#0057_htT_tree_64_OP_0.29702734958474214_Split_57.fasta', 0.801, 833, 0.202, 0.0, 0.0, 292.493, 2.564
'PRANK_b1#0058_hhH_tree_15_OP_0.18578114455379607_Split_58.fasta', 0.777, 806, 0.226, 0.0, 0.0, 306.507, 2.608
'PRANK_b1#0058_hhH_tree_37_OP_0.027540296984909285_Split_58.fasta', 0.776, 765, 0.236, 0.0, 0.0, 308.615, 2.568
'PRANK_b1#0058_hhT_tree_15_OP_0.18578114455379607_Split_58.fasta', 0.772, 815, 0.23, 0.0, 0.0, 314.475, 2.595
'PRANK_b1#0058_hhT_tree_37_OP_0.027540296984909285_Split_58.fasta', 0.78, 765, 0.231, 0.0, 0.0, 305.332, 2.63
'PRANK_b1#0058_htH_tree_15_OP_0.18578114455379607_Split_58.fasta', 0.774, 801, 0.229, 0.0, 0.0, 308.964, 2.608
'PRANK_b1#0058_htH_tree_37_OP_0.027540296984909285_Split_58.fasta', 0.779, 765, 0.231, 0.0, 0.0, 304.952, 2.63
'PRANK_b1#0058_htT_tree_15_OP_0.18578114455379607_Split_58.fasta', 0.772, 815, 0.23, 0.0, 0.0, 314.502, 2.595
'PRANK_b1#0058_htT_tree_37_OP_0.027540296984909285_Split_58.fasta', 0.78, 765, 0.231, 0.0, 0.0, 304.859, 2.63
'PRANK_b1#0059_hhH_tree_78_OP_0.3294362990653735_Split_59.fasta', 0.798, 826, 0.204, 0.0, 0.0, 293.065, 2.564
'PRANK_b1#0059_hhT_tree_78_OP_0.3294362990653735_Split_59.fasta', 0.796, 817, 0.207, 0.0, 0.0, 295.41, 2.564
'PRANK_b1#0059_htH_tree_78_OP_0.3294362990653735_Split_59.fasta', 0.799, 826, 0.203, 0.0, 0.0, 292.896, 2.564
'PRANK_b1#0059_htT_tree_78_OP_0.3294362990653735_Split_59.fasta', 0.794, 821, 0.209, 0.0, 0.0, 298.013, 2.564
'PRANK_b1#0061_hhH_tree_12_OP_0.2301703177330603_Split_61.fasta', 0.802, 808, 0.202, 0.0, 0.0, 285.333, 2.569
'PRANK_b1#0061_hhH_tree_93_OP_0.15988349053167994_Split_61.fasta', 0.809, 778, 0.201, 0.0, 0.0, 283.813, 2.583
'PRANK_b1#0061_hhT_tree_12_OP_0.2301703177330603_Split_61.fasta', 0.803, 807, 0.202, 0.0, 0.0, 284.814, 2.569
'PRANK_b1#0061_hhT_tree_93_OP_0.15988349053167994_Split_61.fasta', 0.808, 778, 0.202, 0.0, 0.0, 285.115, 2.583
'PRANK_b1#0061_htH_tree_12_OP_0.2301703177330603_Split_61.fasta', 0.803, 807, 0.202, 0.0, 0.0, 284.833, 2.569
'PRANK_b1#0061_htH_tree_93_OP_0.15988349053167994_Split_61.fasta', 0.809, 778, 0.201, 0.0, 0.0, 283.82, 2.583
'PRANK_b1#0061_htT_tree_12_OP_0.2301703177330603_Split_61.fasta', 0.803, 807, 0.202, 0.0, 0.0, 284.791, 2.569
'PRANK_b1#0061_htT_tree_93_OP_0.15988349053167994_Split_61.fasta', 0.808, 778, 0.202, 0.0, 0.0, 285.108, 2.583
'PRANK_b1#0063_hhH_tree_57_OP_0.3366180387199917_Split_63.fasta', 0.803, 836, 0.197, 0.0, 0.0, 291.72, 2.578
'PRANK_b1#0063_hhT_tree_57_OP_0.3366180387199917_Split_63.fasta', 0.801, 835, 0.198, 0.0, 0.0, 292.384, 2.578
'PRANK_b1#0063_htH_tree_57_OP_0.3366180387199917_Split_63.fasta', 0.801, 838, 0.198, 0.0, 0.0, 292.846, 2.578
'PRANK_b1#0063_htT_tree_57_OP_0.3366180387199917_Split_63.fasta', 0.801, 835, 0.198, 0.0, 0.0, 292.379, 2.578
'PRANK_b1#0065_hhH_tree_41_OP_0.29516359933533687_Split_65.fasta', 0.788, 818, 0.218, 0.0, 0.0, 306.224, 2.587
'PRANK_b1#0065_hhH_tree_96_OP_0.1147740578269677_Split_65.fasta', 0.778, 793, 0.227, 0.0, 0.0, 304.588, 2.601
'PRANK_b1#0065_hhT_tree_41_OP_0.29516359933533687_Split_65.fasta', 0.788, 812, 0.217, 0.0, 0.0, 303.484, 2.587
'PRANK_b1#0065_hhT_tree_96_OP_0.1147740578269677_Split_65.fasta', 0.778, 793, 0.227, 0.0, 0.0, 304.953, 2.601
'PRANK_b1#0065_htH_tree_41_OP_0.29516359933533687_Split_65.fasta', 0.788, 817, 0.219, 0.0, 0.0, 307.27, 2.587
'PRANK_b1#0065_htH_tree_96_OP_0.1147740578269677_Split_65.fasta', 0.778, 793, 0.227, 0.0, 0.0, 304.565, 2.601
'PRANK_b1#0065_htT_tree_41_OP_0.29516359933533687_Split_65.fasta', 0.79, 819, 0.214, 0.0, 0.0, 303.551, 2.587
'PRANK_b1#0065_htT_tree_96_OP_0.1147740578269677_Split_65.fasta', 0.778, 793, 0.227, 0.0, 0.0, 305.077, 2.601
'PRANK_b1#0066_hhH_tree_52_OP_0.4149182012135876_Split_66.fasta', 0.794, 873, 0.204, 0.0, 0.0, 305.939, 2.557
'PRANK_b1#0066_hhT_tree_52_OP_0.4149182012135876_Split_66.fasta', 0.792, 877, 0.206, 0.0, 0.0, 306.966, 2.557
'PRANK_b1#0066_htH_tree_52_OP_0.4149182012135876_Split_66.fasta', 0.794, 874, 0.204, 0.0, 0.0, 305.861, 2.557
'PRANK_b1#0066_htT_tree_52_OP_0.4149182012135876_Split_66.fasta', 0.794, 875, 0.204, 0.0, 0.0, 304.958, 2.557
'PRANK_b1#0069_hhH_tree_76_OP_0.38153225307990896_Split_69.fasta', 0.806, 845, 0.196, 0.0, 0.0, 291.856, 2.575
'PRANK_b1#0069_hhT_tree_76_OP_0.38153225307990896_Split_69.fasta', 0.809, 842, 0.194, 0.0, 0.0, 287.512, 2.575
'PRANK_b1#0069_htH_tree_76_OP_0.38153225307990896_Split_69.fasta', 0.806, 841, 0.196, 0.0, 0.0, 290.226, 2.575
'PRANK_b1#0069_htT_tree_76_OP_0.38153225307990896_Split_69.fasta', 0.809, 842, 0.194, 0.0, 0.0, 287.5, 2.575
'126014', 0.831, 791, 0.177, 0.0, 0.0, 272.525, 2.612
